student_id,student_email,student_account_status,student_role,course_id,course_code,course_status,program_name,enrollment_status,enrollment_type,course_fee,duration_value,duration_unit,instructor_count,days_since_enrollment,attendance_total_sessions,attendance_present_count,attendance_late_count,attendance_absent_count,attendance_excused_count,attendance_percentage,completed_class_sessions,scheduled_class_sessions,cancelled_class_sessions,online_session_count,physical_session_count,materials_total,pdf_material_count,video_material_count,external_url_material_count,exams_available,exams_attempted,exams_submitted,exams_graded,avg_exam_percentage,best_exam_percentage,lowest_exam_percentage,passed_exam_count,failed_exam_count,manual_pending_grade_count,flagged_answer_count,avg_question_score_percentage,payment_status,successful_payment_count,failed_payment_count,total_paid_amount,invoice_count,support_ticket_count,open_ticket_count,critical_ticket_count,academic_ticket_count,technical_ticket_count,finance_ticket_count,appointment_count,completed_appointment_count,cancelled_appointment_count,last_activity_days_ago,performance_category
361,student0361@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,135,20,3,5,12,0,27.5,20,9,0,15,14,17,4,8,5,5,2,2,2,46.5,48.43,44.56,0,2,0,0,45.7,PENDING,0,0,0.0,1,1,1,0,0,0,1,1,0,1,38,Medium
49,student0049@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,21,3,0,1,1,1,41.67,8,9,1,16,1,5,2,3,0,5,1,1,1,40.04,40.04,40.04,0,1,0,3,35.14,SUCCESS,1,0,45000.0,2,0,0,0,0,0,0,0,0,0,42,Low
731,student0731@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,112,13,9,1,2,1,78.85,15,10,1,14,11,12,4,7,1,4,4,4,4,71.78,81.71,64.1,4,0,0,1,68.5,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,14,Average
503,student0503@student.hitech.lk,PENDING_VERIFICATION,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,52,5,3,1,1,0,70.0,8,9,1,16,1,5,2,3,0,5,3,3,3,63.7,69.18,54.99,3,0,0,1,63.67,PENDING,0,1,0.0,1,0,0,0,0,0,0,0,0,0,14,Average
20,student0020@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,61,10,6,1,3,0,65.0,12,2,0,6,8,14,4,5,5,3,2,2,2,70.29,74.63,65.95,2,0,0,1,63.16,SUCCESS,2,0,45000.0,1,0,0,0,0,0,0,1,1,0,18,Average
569,student0569@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,REMOVED,ADMIN_ONLY,45000.0,8,WEEKS,1,52,10,5,2,3,0,60.0,12,2,0,6,8,14,4,5,5,3,2,2,1,39.19,39.19,39.19,0,1,1,1,41.56,SUCCESS,1,1,45000.0,1,1,0,0,0,1,0,0,0,0,38,Medium
206,student0206@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,REMOVED,OPEN,50000.0,4,MONTHS,1,28,5,3,0,1,1,75.0,26,8,2,32,2,9,3,4,2,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,1,0.0,1,1,0,0,1,0,0,0,0,0,72,Low
456,student0456@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,95,12,3,3,4,2,50.0,13,2,0,5,10,13,4,6,3,5,3,3,3,53.68,59.87,44.08,2,1,0,0,49.72,SUCCESS,1,0,30000.0,1,0,0,0,0,0,0,0,0,0,21,Medium
32,student0032@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,206,13,6,0,7,0,46.15,13,2,0,5,10,13,4,6,3,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,30000.0,1,1,1,0,1,0,0,0,0,0,33,Low
125,student0125@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,94,10,8,1,1,0,85.0,20,9,0,15,14,17,4,8,5,5,5,5,5,79.51,92.22,71.16,5,0,0,1,76.97,SUCCESS,1,0,50000.0,1,1,0,0,1,0,0,1,1,0,3,Good
600,student0600@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,38,6,5,0,1,0,83.33,20,9,0,15,14,17,4,8,5,5,3,3,3,69.46,77.37,55.96,3,0,0,2,63.83,SUCCESS,2,0,50000.0,1,1,0,0,0,1,0,2,1,1,5,Average
307,student0307@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,187,13,11,1,1,0,88.46,13,2,0,5,10,13,4,6,3,5,5,5,5,86.7,99.3,75.45,5,0,0,0,87.84,SUCCESS,1,0,30000.0,1,0,0,0,0,0,0,0,0,0,2,Good
225,student0225@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,62,4,1,1,2,0,37.5,4,14,0,4,14,7,2,3,2,4,3,3,3,56.45,69.88,41.08,2,1,0,3,61.91,SUCCESS,1,0,40000.0,1,1,0,0,1,0,0,0,0,0,33,Medium
401,student0401@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,100,8,5,1,2,0,68.75,8,9,1,16,1,5,2,3,0,5,3,2,2,71.24,77.18,65.3,2,0,0,0,76.69,SUCCESS,2,0,45000.0,1,1,0,1,0,1,0,0,0,0,12,Average
621,student0621@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,81,11,5,2,4,0,54.55,15,10,1,14,11,12,4,7,1,4,3,3,3,53.84,62.49,41.39,2,1,0,0,56.2,SUCCESS,2,0,40000.0,1,1,0,0,0,1,0,2,1,1,27,Medium
524,student0524@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,49,6,4,0,1,1,79.17,12,2,0,6,8,14,4,5,5,3,2,1,1,75.36,75.36,75.36,1,0,0,0,73.23,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,2,1,1,10,Average
274,student0274@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,115,13,7,3,3,0,65.38,13,2,0,5,10,13,4,6,3,5,2,2,2,49.62,53.71,45.54,1,1,0,0,54.15,SUCCESS,1,0,30000.0,1,3,1,0,2,1,0,0,0,0,12,Medium
708,student0708@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,74,9,5,2,2,0,66.67,15,10,1,14,11,12,4,7,1,4,3,3,3,74.08,81.41,69.13,3,0,0,0,67.63,SUCCESS,1,2,40000.0,1,0,0,0,0,0,0,1,1,0,4,Average
20,student0020@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,63,7,3,2,2,0,57.14,26,8,0,16,18,14,5,7,2,1,1,1,1,73.64,73.64,73.64,1,0,0,1,72.87,SUCCESS,1,0,35000.0,1,2,1,0,2,0,0,0,0,0,8,Average
507,student0507@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,36,1,0,1,0,0,50.0,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,1,25000.0,1,1,0,0,0,0,1,1,1,0,37,Medium
208,student0208@student.hitech.lk,PENDING_VERIFICATION,STUDENT,2,SE-WEB-120,DRAFT,Data Science,COMPLETED,ADMIN_ONLY,25000.0,16,WEEKS,3,170,2,0,1,1,0,25.0,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,1,0.0,0,0,0,0,0,0,0,0,0,0,42,Medium
112,student0112@student.hitech.lk,PENDING_VERIFICATION,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,56,0,0,0,0,0,0.0,28,10,0,16,22,9,5,4,0,1,1,1,1,66.65,66.65,66.65,1,0,0,1,64.92,SUCCESS,1,0,25000.0,1,1,0,0,0,1,0,1,1,0,15,Average
24,student0024@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,COMPLETED,ADMIN_ONLY,50000.0,3,WEEKS,2,172,7,7,0,0,0,100.0,7,6,0,10,3,13,7,5,1,1,1,1,1,71.55,71.55,71.55,1,0,0,0,73.4,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,2,1,1,2,Good
445,student0445@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,58,9,5,0,3,1,63.89,26,8,2,32,2,9,3,4,2,4,2,2,1,75.3,75.3,75.3,1,0,1,1,75.53,SUCCESS,1,0,50000.0,1,4,0,0,2,1,1,2,2,0,6,Average
404,student0404@student.hitech.lk,PENDING_VERIFICATION,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,66,4,3,0,1,0,75.0,4,14,0,4,14,7,2,3,2,4,3,3,2,68.72,77.51,59.93,2,0,1,0,65.99,SUCCESS,1,0,40000.0,1,1,0,0,0,0,1,0,0,0,30,Average
822,student0822@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,198,26,21,2,2,1,87.5,26,8,0,16,18,14,5,7,2,1,1,1,1,96.81,96.81,96.81,1,0,0,0,96.28,SUCCESS,1,0,35000.0,1,0,0,0,0,0,0,0,0,0,2,Good
769,student0769@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,92,4,1,2,1,0,50.0,4,14,0,4,14,7,2,3,2,4,2,2,2,74.34,80.99,67.7,2,0,0,1,81.71,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,3,2,1,10,Average
272,student0272@student.hitech.lk,INACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,82,9,4,2,3,0,55.56,15,10,1,14,11,12,4,7,1,4,3,2,1,53.65,53.65,53.65,1,0,1,0,46.82,SUCCESS,1,1,40000.0,1,1,0,0,1,0,0,0,0,0,33,Average
385,student0385@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,32,6,1,3,2,0,41.67,20,9,0,15,14,17,4,8,5,5,3,3,3,58.09,60.82,55.2,3,0,0,0,53.69,PENDING,0,0,0.0,1,1,1,0,0,1,0,2,1,1,10,Average
718,student0718@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,26,3,1,1,1,0,50.0,28,10,0,16,22,9,5,4,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,25000.0,2,0,0,0,0,0,0,2,2,0,5,Average
420,student0420@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,292,26,20,3,2,1,85.58,26,8,2,32,2,9,3,4,2,4,4,4,4,84.83,88.25,81.89,4,0,0,0,92.4,PENDING,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,Good
546,student0546@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,COMPLETED,ADMIN_ONLY,50000.0,3,WEEKS,2,138,7,5,2,0,0,85.71,7,6,0,10,3,13,7,5,1,1,1,1,1,85.38,85.38,85.38,1,0,0,1,86.96,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,3,Good
111,student0111@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,COMPLETED,OPEN,35000.0,3,WEEKS,1,119,13,11,1,1,0,88.46,13,3,3,7,9,11,3,5,3,1,1,1,0,0.0,0.0,0.0,0,0,1,0,0.0,SUCCESS,1,0,35000.0,1,1,0,0,1,0,0,0,0,0,0,Good
508,student0508@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,87,13,10,1,1,1,86.54,13,3,3,7,9,11,3,5,3,1,1,1,1,83.19,83.19,83.19,1,0,0,0,80.43,SUCCESS,1,0,35000.0,1,0,0,0,0,0,0,1,0,1,2,Good
532,student0532@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,129,17,13,1,3,0,79.41,26,8,0,16,18,14,5,7,2,1,1,1,1,76.75,76.75,76.75,1,0,0,3,73.54,SUCCESS,2,1,35000.0,1,1,0,0,0,0,1,1,0,1,14,Average
650,student0650@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,245,15,9,2,4,0,66.67,15,10,1,14,11,12,4,7,1,4,2,2,2,48.36,48.77,47.94,0,2,0,0,44.45,SUCCESS,1,0,40000.0,2,0,0,0,0,0,0,1,0,1,37,Medium
335,student0335@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,149,12,0,2,10,0,8.33,12,2,0,6,8,14,4,5,5,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,1,0.0,1,1,1,0,1,0,0,2,0,2,36,Low
52,student0052@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,REMOVED,ADMIN_ONLY,40000.0,12,WEEKS,1,120,4,2,0,2,0,50.0,4,14,0,4,14,7,2,3,2,4,1,1,1,64.92,64.92,64.92,1,0,0,1,63.81,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,39,Medium
569,student0569@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,114,14,8,2,3,1,69.64,28,5,0,29,4,7,3,2,2,3,2,2,2,72.87,76.9,68.84,2,0,0,1,72.03,SUCCESS,1,1,50000.0,1,1,0,0,0,0,1,0,0,0,16,Average
655,student0655@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,145,13,6,1,5,1,55.77,13,2,0,5,10,13,4,6,3,5,4,4,4,76.4,85.46,72.29,4,0,0,0,84.83,SUCCESS,2,0,30000.0,2,0,0,0,0,0,0,1,1,0,12,Average
705,student0705@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,114,1,0,1,0,0,50.0,28,10,0,16,22,9,5,4,0,1,1,1,1,48.21,48.21,48.21,0,1,0,1,42.89,SUCCESS,1,0,25000.0,2,0,0,0,0,0,0,0,0,0,12,Medium
479,student0479@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,118,13,7,1,4,1,63.46,13,3,3,7,9,11,3,5,3,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,2,0,0,2,0,0,2,0,2,34,Medium
266,student0266@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,197,8,4,1,3,0,56.25,8,9,1,16,1,5,2,3,0,5,3,3,3,43.2,44.7,41.51,0,3,0,1,43.56,FAILED,0,1,0.0,1,1,1,0,0,1,0,2,1,1,11,Medium
609,student0609@student.hitech.lk,INACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,223,4,1,2,0,1,68.75,4,14,0,4,14,7,2,3,2,4,3,3,3,59.27,62.5,55.63,3,0,0,1,59.72,SUCCESS,1,0,40000.0,1,2,0,0,1,0,1,0,0,0,34,Average
271,student0271@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,70,8,7,1,0,0,93.75,26,8,0,16,18,14,5,7,2,1,1,1,1,71.07,71.07,71.07,1,0,0,0,68.97,SUCCESS,2,0,35000.0,1,0,0,0,0,0,0,1,1,0,7,Good
720,student0720@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,COMPLETED,OPEN,50000.0,4,MONTHS,2,141,24,21,2,1,0,91.67,28,5,0,29,4,7,3,2,2,3,3,3,3,89.67,98.68,81.66,3,0,0,0,91.01,SUCCESS,1,1,50000.0,2,0,0,0,0,0,0,0,0,0,3,Good
599,student0599@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,97,13,10,1,1,1,86.54,20,9,0,15,14,17,4,8,5,5,5,5,5,80.64,86.82,66.42,5,0,0,0,81.45,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,5,Good
156,student0156@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,REMOVED,OPEN,35000.0,8,WEEKS,1,53,7,0,3,3,1,32.14,26,8,0,16,18,14,5,7,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,1,1,0,0,0,1,1,0,1,42,Low
787,student0787@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,245,15,10,1,4,0,70.0,15,10,1,14,11,12,4,7,1,4,3,2,2,66.45,70.43,62.48,2,0,0,1,70.96,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,1,0,1,9,Average
389,student0389@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,151,20,12,2,6,0,65.0,20,9,0,15,14,17,4,8,5,5,3,3,3,65.72,69.12,62.13,3,0,0,0,71.49,SUCCESS,1,0,50000.0,2,1,0,0,0,1,0,1,0,1,7,Average
343,student0343@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,COMPLETED,ADMIN_ONLY,40000.0,12,WEEKS,1,182,4,2,0,1,1,68.75,4,14,0,4,14,7,2,3,2,4,1,1,1,36.85,36.85,36.85,0,1,0,1,35.48,SUCCESS,1,0,40000.0,1,6,4,1,2,2,2,0,0,0,68,Low
342,student0342@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,REMOVED,OPEN,30000.0,12,WEEKS,2,9,1,1,0,0,0,100.0,13,2,0,5,10,13,4,6,3,5,3,3,3,60.96,63.68,56.18,3,0,0,0,62.25,SUCCESS,1,0,30000.0,1,2,0,0,2,0,0,1,1,0,6,Average
46,student0046@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,119,12,7,2,3,0,66.67,12,2,0,6,8,14,4,5,5,3,3,3,3,68.17,75.45,58.11,3,0,0,2,74.57,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,4,Average
575,student0575@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,47,6,5,0,1,0,83.33,28,5,0,29,4,7,3,2,2,3,1,1,1,61.33,61.33,61.33,1,0,0,2,64.12,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,14,Medium
153,student0153@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,52,7,2,3,2,0,50.0,28,5,0,29,4,7,3,2,2,3,2,2,2,61.0,63.75,58.24,2,0,0,2,58.61,FAILED,0,2,0.0,0,2,1,0,0,1,1,0,0,0,29,Medium
654,student0654@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,146,4,2,1,1,0,62.5,4,14,0,4,14,7,2,3,2,4,2,2,1,60.93,60.93,60.93,1,0,1,0,63.3,PENDING,0,0,0.0,1,1,0,0,1,0,0,0,0,0,33,Medium
21,student0021@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,115,13,9,2,1,1,82.69,26,8,0,16,18,14,5,7,2,1,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,SUCCESS,1,0,35000.0,2,0,0,0,0,0,0,1,1,0,12,Average
506,student0506@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,48,7,6,0,0,1,96.43,8,9,1,16,1,5,2,3,0,5,4,4,4,73.47,83.26,61.2,4,0,0,0,72.56,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,9,Average
452,student0452@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,62,7,6,0,0,1,96.43,8,9,1,16,1,5,2,3,0,5,3,3,3,88.1,97.39,76.36,3,0,0,1,93.93,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,1,1,0,18,Average
582,student0582@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,250,26,20,1,5,0,78.85,26,8,0,16,18,14,5,7,2,1,1,1,1,75.58,75.58,75.58,1,0,0,1,78.41,SUCCESS,1,0,35000.0,1,0,0,0,0,0,0,0,0,0,18,Average
478,student0478@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,COMPLETED,OPEN,50000.0,4,MONTHS,1,224,26,16,0,10,0,61.54,26,8,2,32,2,9,3,4,2,4,2,2,2,51.78,54.78,48.77,1,1,0,1,55.1,SUCCESS,1,0,50000.0,1,1,1,0,0,1,0,2,1,1,17,Medium
214,student0214@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,80,10,5,2,3,0,60.0,28,5,0,29,4,7,3,2,2,3,1,1,1,64.94,64.94,64.94,1,0,0,1,66.82,SUCCESS,1,0,50000.0,2,2,1,0,2,0,0,1,1,0,33,Medium
210,student0210@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,80,14,11,0,3,0,78.57,26,8,2,32,2,9,3,4,2,4,3,3,3,65.65,75.75,51.81,3,0,0,0,67.69,SUCCESS,1,0,50000.0,2,2,0,0,0,0,2,0,0,0,16,Average
426,student0426@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,62,7,2,1,4,0,35.71,8,9,1,16,1,5,2,3,0,5,3,3,3,58.92,62.32,55.4,3,0,0,2,55.05,SUCCESS,2,0,45000.0,1,1,0,0,0,1,0,1,1,0,38,Medium
103,student0103@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,104,13,3,2,8,0,30.77,13,2,0,5,10,13,4,6,3,5,2,1,1,52.59,52.59,52.59,1,0,0,3,50.21,PENDING,0,0,0.0,1,0,0,0,0,0,0,1,0,1,28,Medium
464,student0464@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,COMPLETED,OPEN,50000.0,4,MONTHS,2,119,14,11,1,2,0,82.14,28,5,0,29,4,7,3,2,2,3,2,2,2,66.38,66.53,66.23,2,0,0,0,64.89,PENDING,0,0,0.0,1,0,0,0,0,0,0,1,1,0,7,Average
87,student0087@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,48,1,0,1,0,0,50.0,28,10,0,16,22,9,5,4,0,1,1,1,1,40.84,40.84,40.84,0,1,0,0,43.1,FAILED,0,3,0.0,0,2,1,1,0,0,2,1,1,0,11,Medium
833,student0833@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,110,8,2,2,4,0,37.5,8,9,1,16,1,5,2,3,0,5,2,2,2,48.76,56.64,40.88,1,1,0,2,46.09,SUCCESS,1,0,45000.0,1,1,1,0,0,1,0,0,0,0,39,Medium
450,student0450@student.hitech.lk,INACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,92,13,4,3,6,0,42.31,26,8,0,16,18,14,5,7,2,1,1,1,1,42.17,42.17,42.17,0,1,0,1,44.8,FAILED,0,3,0.0,1,1,1,0,1,0,0,0,0,0,57,Medium
838,student0838@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,80,7,4,1,1,1,75.0,7,6,0,10,3,13,7,5,1,1,1,1,1,82.59,82.59,82.59,1,0,0,0,77.57,PENDING,0,1,0.0,1,0,0,0,0,0,0,1,0,1,13,Average
456,student0456@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,REMOVED,OPEN,50000.0,4,MONTHS,1,26,4,2,2,0,0,75.0,26,8,2,32,2,9,3,4,2,4,4,3,3,96.24,100.0,89.23,3,0,0,1,90.44,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,6,Good
400,student0400@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,33,4,3,0,0,1,93.75,4,14,0,4,14,7,2,3,2,4,2,2,2,70.8,72.6,69.01,2,0,0,2,71.02,FAILED,0,1,0.0,1,0,0,0,0,0,0,0,0,0,4,Average
